Nummer;Stadtteil;Ortskode;WestOst;NordSüd;Lage;Zimmer;Fläche;Miete
104364;Wei;21;8,1;6,2;2;4;96,1;801,5
104365;Wei;21;8,1;6,2;2;4;96,4;696
104366;Wei;21;8,1;6,2;2;4;97,4;721,7
104367;Wei;21;8,1;6,2;1;4;97,6;686,1
104368;Wei;21;8,1;6,2;1;4;99,2;709,3
104369;Wei;21;8,1;6,2;2;4;99,4;836,9
104370;Wei;21;8,1;6,2;3;4;99,4;883,7
104371;Wei;21;8,1;6,2;1;4;99,7;570,3
104372;Wei;21;8,1;6,2;2;4;100,1;760,8
104373;Wei;21;8,1;6,2;2;4;100,2;723,4
104374;Wei;21;8,1;6,2;2;4;101,4;733,1
104375;Wei;21;8,1;6,2;2;4;101,4;807,1
104376;Wei;21;8,1;6,2;1;4;101,6;999,7
104377;Wei;21;8,1;6,2;2;4;102,3;839,9
104378;Wei;21;8,1;6,2;3;4;102,9;878,8
104379;Wei;21;8,1;6,2;2;4;103,1;778,4
104380;Wei;21;8,1;6,2;2;4;103,2;727,6
104381;Wei;21;8,1;6,2;2;4;104,3;801
104382;Wei;21;8,1;6,2;1;4;104,4;756,9
104383;Wei;21;8,1;6,2;2;4;105,3;797,1
104384;Wei;21;8,1;6,2;2;4;105,4;919,1
104385;Wei;21;8,1;6,2;2;4;105,8;763,9
104386;Wei;21;8,1;6,2;2;4;107,2;872,6
104387;Wei;21;8,1;6,2;2;4;107,5;764,3
104388;Wei;21;8,1;6,2;2;4;109,6;797,9
104389;Wei;21;8,1;6,2;2;4;109,8;863
104390;Wei;21;8,1;6,2;2;4;114,9;868,6
104391;Wei;21;8,1;6,2;2;4;115,8;848,8
104392;Wei;21;8,1;6,2;2;4;116,5;973,9
104393;Wei;21;8,1;6,2;2;4;119,2;872,5
104394;Wei;21;8,1;6,2;1;4;119,4;711,6
104395;Wei;21;8,1;6,2;2;4;120,3;992,5
104396;Wei;21;8,1;6,2;2;4;120,5;989,3
104397;Wei;21;8,1;6,2;3;4;121,6;1128,4
104398;Wei;21;8,1;6,2;2;4;122,2;1002
104399;Wei;21;8,1;6,2;1;4;122,3;814,5
104400;Wei;21;8,1;6,2;1;4;123,3;870,5
104401;Wei;21;8,1;6,2;2;4;123,3;932,1
104402;Wei;21;8,1;6,2;2;4;123,6;912,2
104403;Wei;21;8,1;6,2;2;4;129,4;1033,9
104404;Wei;21;8,1;6,2;2;4;130;1006,2
104405;Wei;21;8,1;6,2;3;4;130,8;1226,9
104406;Wei;21;8,1;6,2;2;5;128,8;1187,5
104407;Wei;21;8,1;6,2;1;5;129,6;955,2
104408;Wei;21;8,1;6,2;1;5;130,5;976,1
104409;Wei;21;8,1;6,2;2;5;130,7;1010,3
104410;Wei;21;8,1;6,2;2;5;132,5;1197,8
104411;Wei;21;8,1;6,2;2;5;135,2;1058,6
104412;Wei;21;8,1;6,2;2;5;135,2;1245,2
104413;Wei;21;8,1;6,2;2;5;137,8;1091,4
104414;Wei;21;8,1;6,2;2;5;138;1251,7
104415;Wei;21;8,1;6,2;2;5;140,7;1124,2
104416;Wei;21;8,1;6,2;2;5;141,2;1290,6
104417;Wei;21;8,1;6,2;2;5;142,8;1169,5
104418;Wei;21;8,1;6,2;2;5;144,3;1098,1
104419;Wei;21;8,1;6,2;2;5;149,3;1018,2
104420;Wei;21;8,1;6,2;2;5;149,4;1207,2
104421;Wei;21;8,1;6,2;2;5;149,6;1199,8
104422;Wei;21;8,1;6,2;2;5;155,1;1378,8
104423;Wei;21;8,1;6,2;2;5;155,4;1305,4
104424;Wei;21;8,1;6,2;2;5;155,9;1279,9
104425;Wei;21;8,1;6,2;1;5;158,7;1153,7
104426;Wei;21;8,1;6,2;3;5;161,4;1323,5
104427;Wei;21;8,1;6,2;2;5;161,6;1449,6
104428;Wei;21;8,1;6,2;1;5;164,7;1268,2
104429;Wei;21;8,1;6,2;1;5;166,2;1224,9
104430;Wei;21;8,1;6,2;2;5;166,2;1397,7
104431;Wei;21;8,1;6,2;1;5;171,2;1290,8
104432;Wei;21;8,1;6,2;2;5;176,9;1464,7
104433;Wei;21;8,1;6,2;2;5;182,9;1576,6
104434;Wei;21;8,1;6,2;2;5;183,4;1513,1
104435;Wei;21;8,1;6,2;3;5;183,5;1743,3
104436;Wei;21;8,1;6,2;2;5;202,1;1628,9
104437;Wei;21;8,1;6,2;3;5;202,8;1835,3
104438;Wei;21;8,1;6,2;2;5;203,9;1771,9
104439;Wei;21;8,1;6,2;1;6;135,6;1046,8
104440;Wei;21;8,1;6,2;1;6;136,4;1005,3
104441;Wei;21;8,1;6,2;1;6;141,9;1055,7
104442;Wei;21;8,1;6,2;2;6;147,7;1323,4
104443;Wei;21;8,1;6,2;3;6;147,7;1423,8
104444;Wei;21;8,1;6,2;2;6;153,6;999,9
104445;Wei;21;8,1;6,2;2;6;153,7;1394,1
104446;Wei;21;8,1;6,2;3;6;153,7;1472,4
104447;Wei;21;8,1;6,2;2;6;160,2;1347,3
104448;Wei;21;8,1;6,2;2;6;160,6;1490,4
104449;Wei;21;8,1;6,2;2;6;164,7;1451
104450;Wei;21;8,1;6,2;2;6;167,4;1232,1
104451;Wei;21;8,1;6,2;3;6;178,5;1852,8
104452;Wei;21;8,1;6,2;2;6;189,4;1562,6
104453;Wei;21;8,1;6,2;2;6;203,4;1602,8
104454;Wei;21;8,1;6,2;3;6;207,1;1752,1
104455;Wei;21;8,1;6,2;3;6;208,3;1945,5
104456;Wei;21;8,1;6,2;2;6;208,9;1683,7
104457;Wei;21;8,1;6,2;2;6;208,9;1821,6
104458;Wei;21;8,1;6,2;2;6;210,4;1855,7
104459;Wei;21;8,1;6,2;3;6;214,1;1774,9
104460;Wei;21;8,1;6,2;2;6;215,9;1932,3
104461;Wil;22;3,8;3,8;2;1;29,3;250,8
104462;Wil;22;3,8;3,8;2;1;29,9;244,9
104463;Wil;22;3,8;3,8;2;1;30,3;283
104464;Wil;22;3,8;3,8;3;1;30,4;220,7
104465;Wil;22;3,8;3,8;3;1;30,7;242,5
104466;Wil;22;3,8;3,8;2;1;32,5;219,4
104467;Wil;22;3,8;3,8;3;1;33,2;298,5
104468;Wil;22;3,8;3,8;2;1;33,7;338
104469;Wil;22;3,8;3,8;2;1;33,8;307,9
104470;Wil;22;3,8;3,8;3;1;34,2;262
104471;Wil;22;3,8;3,8;2;1;35;309,8
104472;Wil;22;3,8;3,8;2;1;36;347,4
104473;Wil;22;3,8;3,8;3;1;36,3;282,4
104474;Wil;22;3,8;3,8;2;1;37;331,5
104475;Wil;22;3,8;3,8;3;1;37,1;283,4
104476;Wil;22;3,8;3,8;2;1;38,2;326,2
104477;Wil;22;3,8;3,8;2;1;38,8;351,1
104478;Wil;22;3,8;3,8;2;1;39;325,7
104479;Wil;22;3,8;3,8;2;1;40;274,8
104480;Wil;22;3,8;3,8;2;1;40,1;330
104481;Wil;22;3,8;3,8;3;1;40,1;368,5
104482;Wil;22;3,8;3,8;3;1;40,2;408,8
104483;Wil;22;3,8;3,8;1;1;41,2;279,3
104484;Wil;22;3,8;3,8;2;1;41,4;348,2
104485;Wil;22;3,8;3,8;2;1;41,8;357
104486;Wil;22;3,8;3,8;2;1;41,9;273,6
104487;Wil;22;3,8;3,8;2;1;41,9;329,8
104488;Wil;22;3,8;3,8;2;1;42,5;442,9
104489;Wil;22;3,8;3,8;2;1;42,6;305,9
104490;Wil;22;3,8;3,8;3;1;42,9;324,8
104491;Wil;22;3,8;3,8;2;1;43,1;372,4
104492;Wil;22;3,8;3,8;2;1;43,7;391,1
104493;Wil;22;3,8;3,8;2;1;44,2;373
104494;Wil;22;3,8;3,8;2;1;44,4;439,1
104495;Wil;22;3,8;3,8;2;1;45;367,7
104496;Wil;22;3,8;3,8;2;1;46,3;385,2
104497;Wil;22;3,8;3,8;2;1;47;431,5
104498;Wil;22;3,8;3,8;2;1;47,4;357,4
104499;Wil;22;3,8;3,8;2;1;47,7;348,2
104500;Wil;22;3,8;3,8;2;1;48,2;383,2
104501;Wil;22;3,8;3,8;1;1;49,2;314,9
104502;Wil;22;3,8;3,8;2;1;49,5;465,3
104503;Wil;22;3,8;3,8;2;1;51,8;439,3
104504;Wil;22;3,8;3,8;2;1;55,3;437,4
104505;Wil;22;3,8;3,8;2;1;58;498,2
104506;Wil;22;3,8;3,8;2;1;59,3;416,9
104507;Wil;22;3,8;3,8;2;1;66;728,6
104508;Wil;22;3,8;3,8;1;1;67,7;589,7
104509;Wil;22;3,8;3,8;3;2;46;436,5
104510;Wil;22;3,8;3,8;2;2;48,7;429,5
104511;Wil;22;3,8;3,8;1;2;50;313,5
104512;Wil;22;3,8;3,8;1;2;50,5;360,1
104513;Wil;22;3,8;3,8;2;2;51;461,6
104514;Wil;22;3,8;3,8;3;2;51,7;533
104515;Wil;22;3,8;3,8;3;2;53,1;576,1
104516;Wil;22;3,8;3,8;2;2;53,4;445,9
104517;Wil;22;3,8;3,8;1;2;53,8;352,4
104518;Wil;22;3,8;3,8;3;2;54,1;486,9
104519;Wil;22;3,8;3,8;2;2;54,2;420,1
104520;Wil;22;3,8;3,8;3;2;54,6;506,7
104521;Wil;22;3,8;3,8;2;2;55,1;382,9
104522;Wil;22;3,8;3,8;2;2;55,7;421,1
104523;Wil;22;3,8;3,8;3;2;55,9;535,5
104524;Wil;22;3,8;3,8;3;2;56;516,9
104525;Wil;22;3,8;3,8;1;2;56,3;380,6
104526;Wil;22;3,8;3,8;3;2;56,8;506,7
104527;Wil;22;3,8;3,8;2;2;57,3;445,2
104528;Wil;22;3,8;3,8;3;2;57,7;566,6
104529;Wil;22;3,8;3,8;3;2;57,9;608
104530;Wil;22;3,8;3,8;2;2;58;433,3
104531;Wil;22;3,8;3,8;2;2;58;459,9
104532;Wil;22;3,8;3,8;3;2;58,8;576,2
104533;Wil;22;3,8;3,8;2;2;59,2;526,9
104534;Wil;22;3,8;3,8;3;2;60,4;634,2
104535;Wil;22;3,8;3,8;2;2;60,8;488,2
104536;Wil;22;3,8;3,8;2;2;60,8;533,2
104537;Wil;22;3,8;3,8;1;2;60,9;423,9
104538;Wil;22;3,8;3,8;2;2;62,1;524,1
104539;Wil;22;3,8;3,8;1;2;63;390
104540;Wil;22;3,8;3,8;3;2;63,1;589,4
104541;Wil;22;3,8;3,8;1;2;64;428,2
104542;Wil;22;3,8;3,8;3;2;64,1;606,4
104543;Wil;22;3,8;3,8;2;2;64,3;533,7
104544;Wil;22;3,8;3,8;1;2;64,5;413,4
104545;Wil;22;3,8;3,8;3;2;64,5;699,2
104546;Wil;22;3,8;3,8;2;2;64,6;573
104547;Wil;22;3,8;3,8;2;2;64,8;537,2
104548;Wil;22;3,8;3,8;2;2;65,1;479,8
104549;Wil;22;3,8;3,8;3;2;66;692,3
104550;Wil;22;3,8;3,8;2;2;66,2;545,5
104551;Wil;22;3,8;3,8;2;2;66,3;483,3
104552;Wil;22;3,8;3,8;2;2;66,9;510,4
104553;Wil;22;3,8;3,8;3;2;67,8;654,9
104554;Wil;22;3,8;3,8;3;2;67,8;730,2
104555;Wil;22;3,8;3,8;1;2;68,2;420,1
104556;Wil;22;3,8;3,8;2;2;68,4;532,2
104557;Wil;22;3,8;3,8;2;2;68,5;505,5
104558;Wil;22;3,8;3,8;1;2;68,7;408,1
104559;Wil;22;3,8;3,8;3;2;69,4;635,7
104560;Wil;22;3,8;3,8;3;2;69,4;757,8
104561;Wil;22;3,8;3,8;2;2;69,7;590,4
104562;Wil;22;3,8;3,8;2;2;71,9;608,3
104563;Wil;22;3,8;3,8;2;2;73,5;613
104564;Wil;22;3,8;3,8;3;2;73,6;667,6
104565;Wil;22;3,8;3,8;2;2;74,5;549,8
104566;Wil;22;3,8;3,8;3;2;75,4;855
104567;Wil;22;3,8;3,8;1;2;75,6;476,3
104568;Wil;22;3,8;3,8;3;2;76,2;803,1
104569;Wil;22;3,8;3,8;3;2;77,4;702,8
104570;Wil;22;3,8;3,8;2;2;80,8;623
104571;Wil;22;3,8;3,8;3;2;83,3;963,8
104572;Wil;22;3,8;3,8;3;2;83,7;887,2
104573;Wil;22;3,8;3,8;2;2;84,5;616
104574;Wil;22;3,8;3,8;3;2;85,2;921,9
104575;Wil;22;3,8;3,8;2;2;99;785,1
104576;Wil;22;3,8;3,8;1;2;102,3;728,4
104577;Wil;22;3,8;3,8;1;2;103,4;750,7
104578;Wil;22;3,8;3,8;2;2;122,3;1027,3
104579;Wil;22;3,8;3,8;3;3;61,9;551,5
104580;Wil;22;3,8;3,8;2;3;68,8;696,9
104581;Wil;22;3,8;3,8;3;3;71,3;616,7
104582;Wil;22;3,8;3,8;2;3;72,2;623,1
104583;Wil;22;3,8;3,8;3;3;74;545,4
104584;Wil;22;3,8;3,8;2;3;74,6;656,5
104585;Wil;22;3,8;3,8;2;3;76;668,8
104586;Wil;22;3,8;3,8;2;3;77;810,8
104587;Wil;22;3,8;3,8;3;3;78,3;669,5
104588;Wil;22;3,8;3,8;2;3;78,3;757,9
104589;Wil;22;3,8;3,8;1;3;78,6;672
104590;Wil;22;3,8;3,8;2;3;79,2;617
104591;Wil;22;3,8;3,8;2;3;79,3;811,2
104592;Wil;22;3,8;3,8;2;3;80,1;810,6
104593;Wil;22;3,8;3,8;2;3;81,2;733,2
104594;Wil;22;3,8;3,8;1;3;81,7;683
104595;Wil;22;3,8;3,8;2;3;82,7;588,8
104596;Wil;22;3,8;3,8;3;3;83,1;811,9
104597;Wil;22;3,8;3,8;2;3;83,3;760,5
104598;Wil;22;3,8;3,8;3;3;83,4;674,7
104599;Wil;22;3,8;3,8;3;3;83,7;759,2
104600;Wil;22;3,8;3,8;2;3;83,8;704,8
104601;Wil;22;3,8;3,8;3;3;84,8;835,3
104602;Wil;22;3,8;3,8;3;3;84,9;782,8
104603;Wil;22;3,8;3,8;3;3;85,7;870,7
104604;Wil;22;3,8;3,8;3;3;87,4;777
104605;Wil;22;3,8;3,8;3;3;88;737,4
104606;Wil;22;3,8;3,8;3;3;89,1;776,1
104607;Wil;22;3,8;3,8;2;3;89,9;695,8
104608;Wil;22;3,8;3,8;2;3;91,3;806,2
104609;Wil;22;3,8;3,8;3;3;92,1;688
104610;Wil;22;3,8;3,8;3;3;92,8;703,4
104611;Wil;22;3,8;3,8;3;3;93,5;947,2
104612;Wil;22;3,8;3,8;2;3;93,6;688
104613;Wil;22;3,8;3,8;2;3;94;840,4
104614;Wil;22;3,8;3,8;3;3;94,8;864,6
104615;Wil;22;3,8;3,8;2;3;95,7;830,7
104616;Wil;22;3,8;3,8;3;3;95,7;1019,2
104617;Wil;22;3,8;3,8;2;3;95,8;979,1
104618;Wil;22;3,8;3,8;2;3;96,2;759
104619;Wil;22;3,8;3,8;2;3;96,7;628,6
104620;Wil;22;3,8;3,8;2;3;96,8;769,6
104621;Wil;22;3,8;3,8;2;3;97,3;892,2
104622;Wil;22;3,8;3,8;2;3;97,6;753,5
104623;Wil;22;3,8;3,8;2;3;98,4;1001,7
104624;Wil;22;3,8;3,8;2;3;98,5;848,1
104625;Wil;22;3,8;3,8;2;3;99,2;991
104626;Wil;22;3,8;3,8;3;3;100,1;1108,1
104627;Wil;22;3,8;3,8;2;3;100,8;906,2
104628;Wil;22;3,8;3,8;2;3;101,1;811,8
104629;Wil;22;3,8;3,8;3;3;102;1015,9
104630;Wil;22;3,8;3,8;3;3;104,3;790,6
104631;Wil;22;3,8;3,8;1;3;104,8;1014,5
104632;Wil;22;3,8;3,8;3;3;105,6;1152,1
104633;Wil;22;3,8;3,8;3;3;105,7;959,8
104634;Wil;22;3,8;3,8;3;3;106,2;1244,7
104635;Wil;22;3,8;3,8;2;3;107,1;918,9
104636;Wil;22;3,8;3,8;2;3;113,1;773,6
104637;Wil;22;3,8;3,8;3;3;113,6;907,7
104638;Wil;22;3,8;3,8;3;3;113,6;1111
104639;Wil;22;3,8;3,8;2;3;115,6;836,9
104640;Wil;22;3,8;3,8;2;3;119,6;1007
104641;Wil;22;3,8;3,8;3;3;121,1;1336,9
104642;Wil;22;3,8;3,8;2;3;123,4;913,2
104643;Wil;22;3,8;3,8;2;3;124,1;980,4
104644;Wil;22;3,8;3,8;2;3;125,4;1225,2
104645;Wil;22;3,8;3,8;3;3;126,4;977,1
104646;Wil;22;3,8;3,8;1;3;128,9;759,2
104647;Wil;22;3,8;3,8;2;3;130;819
104648;Wil;22;3,8;3,8;3;3;130,5;1046,6
104649;Wil;22;3,8;3,8;3;3;132,4;1181
104650;Wil;22;3,8;3,8;3;3;137,6;1217,8
104651;Wil;22;3,8;3,8;1;3;148,3;943,2
104652;Wil;22;3,8;3,8;3;3;153,7;1414
104653;Wil;22;3,8;3,8;2;3;153,8;1275
104654;Wil;22;3,8;3,8;1;3;156,4;866,5
104655;Wil;22;3,8;3,8;3;3;157;1436,6
104656;Wil;22;3,8;3,8;2;4;95,1;734,2
104657;Wil;22;3,8;3,8;3;4;99,7;879,4
104658;Wil;22;3,8;3,8;2;4;99,8;782,4
104659;Wil;22;3,8;3,8;2;4;102,7;801,1
104660;Wil;22;3,8;3,8;3;4;108;968,8
104661;Wil;22;3,8;3,8;2;4;109,6;902
104662;Wil;22;3,8;3,8;3;4;112;1088,6
104663;Wil;22;3,8;3,8;2;4;112,6;859,1
104664;Wil;22;3,8;3,8;3;4;113,2;1065,2
104665;Wil;22;3,8;3,8;3;4;114,3;1015
104666;Wil;22;3,8;3,8;3;4;114,9;1069,7
104667;Wil;22;3,8;3,8;3;4;116,1;1037,9
104668;Wil;22;3,8;3,8;3;4;118,1;1230,6
104669;Wil;22;3,8;3,8;3;4;120,8;1216,5
104670;Wil;22;3,8;3,8;3;4;122,8;1194,8
104671;Wil;22;3,8;3,8;3;4;122,9;1107,3
104672;Wil;22;3,8;3,8;3;4;124;1231,3
104673;Wil;22;3,8;3,8;2;4;126,9;923,8
104674;Wil;22;3,8;3,8;3;4;133,3;1303,7
104675;Wil;22;3,8;3,8;3;4;135,2;1292,5
104676;Wil;22;3,8;3,8;3;4;140,8;1364,4
104677;Wil;22;3,8;3,8;3;4;140,9;1569,6
104678;Wil;22;3,8;3,8;3;4;142,3;1484,2
104679;Wil;22;3,8;3,8;3;4;144,8;1495,8
104680;Wil;22;3,8;3,8;3;4;146,3;1394,2
104681;Wil;22;3,8;3,8;3;4;148,7;1570,3
104682;Wil;22;3,8;3,8;2;4;152;1333
104683;Wil;22;3,8;3,8;3;4;152,2;1448,9
104684;Wil;22;3,8;3,8;3;4;154,7;1379,9
104685;Wil;22;3,8;3,8;3;4;155,8;1668,6
104686;Wil;22;3,8;3,8;2;4;159,8;1329,5
104687;Wil;22;3,8;3,8;3;4;159,9;1389,5
104688;Wil;22;3,8;3,8;3;4;162,7;1426,9
104689;Wil;22;3,8;3,8;2;4;162,8;1287,7
104690;Wil;22;3,8;3,8;3;4;165,5;1598,7
104691;Wil;22;3,8;3,8;3;4;165,5;1775,8
104692;Wil;22;3,8;3,8;2;4;170;1395,7
104693;Wil;22;3,8;3,8;3;4;174,2;1860,5
104694;Wil;22;3,8;3,8;3;4;175;1995
104695;Wil;22;3,8;3,8;3;4;179,5;1909,9
104696;Wil;22;3,8;3,8;3;4;180,7;1951,6
104697;Wil;22;3,8;3,8;3;4;187,4;1898,4
104698;Wil;22;3,8;3,8;3;4;195,3;2138,5
104699;Wil;22;3,8;3,8;3;4;195,6;1983,4
104700;Wil;22;3,8;3,8;3;4;201,1;1767,7
104701;Wil;22;3,8;3,8;3;4;208;1951
104702;Wil;22;3,8;3,8;3;4;210,5;2155,5
104703;Wil;22;3,8;3,8;3;4;219,1;1943,4
104704;Wil;22;3,8;3,8;3;4;220,3;1940,8
104705;Wil;22;3,8;3,8;2;4;221,4;1795,6
104706;Wil;22;3,8;3,8;3;4;221,7;2010,8
104707;Wil;22;3,8;3,8;3;5;126;1314,2
104708;Wil;22;3,8;3,8;3;5;128,1;1091,4
104709;Wil;22;3,8;3,8;2;5;129;1411,3
104710;Wil;22;3,8;3,8;3;5;131;1175,1
104711;Wil;22;3,8;3,8;3;5;131,5;1108,5
104712;Wil;22;3,8;3,8;2;5;131,8;1302,2
104713;Wil;22;3,8;3,8;3;5;133,6;1454,9
104714;Wil;22;3,8;3,8;2;5;134,5;1112,3
104715;Wil;22;3,8;3,8;3;5;134,5;1451,3
104716;Wil;22;3,8;3,8;2;5;135,8;1072,8
104717;Wil;22;3,8;3,8;3;5;136;1331,4
104718;Wil;22;3,8;3,8;2;5;137,8;1127,2
104719;Wil;22;3,8;3,8;2;5;138,8;1186,7
104720;Wil;22;3,8;3,8;3;5;140,2;1274,4
104721;Wil;22;3,8;3,8;3;5;140,7;1656
104722;Wil;22;3,8;3,8;2;5;141,3;1225,1
104723;Wil;22;3,8;3,8;3;5;142,7;1449,8
104724;Wil;22;3,8;3,8;2;5;144,8;1146,8
104725;Wil;22;3,8;3,8;3;5;145,9;1313,1
104726;Wil;22;3,8;3,8;3;5;147,2;1439,6
104727;Wil;22;3,8;3,8;3;5;148,7;1723,4
104728;Wil;22;3,8;3,8;2;5;148,8;970,2
104729;Wil;22;3,8;3,8;3;5;151,4;1560,9
104730;Wil;22;3,8;3,8;2;5;151,5;1031,7
104731;Wil;22;3,8;3,8;3;5;151,6;1632,7
104732;Wil;22;3,8;3,8;3;5;154,3;1556,9
104733;Wil;22;3,8;3,8;3;5;155,6;1456,4
104734;Wil;22;3,8;3,8;3;5;156,4;1501,4
104735;Wil;22;3,8;3,8;3;5;157;1557,4
104736;Wil;22;3,8;3,8;2;5;157,9;1618,5
104737;Wil;22;3,8;3,8;3;5;158,6;1444,8
104738;Wil;22;3,8;3,8;2;5;158,9;1566,8
104739;Wil;22;3,8;3,8;3;5;160,6;1275,2
104740;Wil;22;3,8;3,8;2;5;161,7;1356,7
104741;Wil;22;3,8;3,8;3;5;161,9;1751,8
104742;Wil;22;3,8;3,8;2;5;162,5;1781
104743;Wil;22;3,8;3,8;2;5;163,4;1650,3
104744;Wil;22;3,8;3,8;3;5;163,9;1835,7
104745;Wil;22;3,8;3,8;3;5;164,1;1682
104746;Wil;22;3,8;3,8;2;5;167,2;1570
104747;Wil;22;3,8;3,8;3;5;168,5;1487,9
104748;Wil;22;3,8;3,8;3;5;172,5;1376,6
104749;Wil;22;3,8;3,8;3;5;174;1778,3
104750;Wil;22;3,8;3,8;3;5;174,1;1476,4
104751;Wil;22;3,8;3,8;3;5;174,8;1793,4
104752;Wil;22;3,8;3,8;3;5;175,3;2042,2
104753;Wil;22;3,8;3,8;3;5;176;1589,3
104754;Wil;22;3,8;3,8;3;5;177,9;1715
104755;Wil;22;3,8;3,8;3;5;178,7;1569
104756;Wil;22;3,8;3,8;3;5;179,2;1327,9
104757;Wil;22;3,8;3,8;3;5;179,4;1715,1
104758;Wil;22;3,8;3,8;3;5;179,6;1679,3
104759;Wil;22;3,8;3,8;3;5;180,3;1413,6
104760;Wil;22;3,8;3,8;3;5;180,3;1712,9
104761;Wil;22;3,8;3,8;3;5;181;1500,5
104762;Wil;22;3,8;3,8;3;5;182,4;1508,4
104763;Wil;22;3,8;3,8;3;5;183,7;1554,1
104764;Wil;22;3,8;3,8;3;5;184,4;1633,8
104765;Wil;22;3,8;3,8;3;5;185,4;2156,2
104766;Wil;22;3,8;3,8;3;5;185,6;1937,7
104767;Wil;22;3,8;3,8;3;5;188,4;1748,4
104768;Wil;22;3,8;3,8;3;5;188,4;2066,7
104769;Wil;22;3,8;3,8;3;5;189,1;1539,3
104770;Wil;22;3,8;3,8;2;5;189,1;2102,8
104771;Wil;22;3,8;3,8;3;5;189,9;2242,7
104772;Wil;22;3,8;3,8;3;5;191,6;1766,6
104773;Wil;22;3,8;3,8;3;5;194,1;1292,7
104774;Wil;22;3,8;3,8;3;5;194,2;1553,6
104775;Wil;22;3,8;3,8;3;5;194,4;1726,3
104776;Wil;22;3,8;3,8;3;5;199,1;1813,8
104777;Wil;22;3,8;3,8;3;5;199,7;2092,9
104778;Wil;22;3,8;3,8;3;5;199,9;1759,1
104779;Wil;22;3,8;3,8;3;5;201,5;1996,9
104780;Wil;22;3,8;3,8;3;5;204,5;1644,2
104781;Wil;22;3,8;3,8;3;5;205,3;2145,4
104782;Wil;22;3,8;3,8;2;5;206,1;2001,2
104783;Wil;22;3,8;3,8;2;5;209,8;1942,7
104784;Wil;22;3,8;3,8;3;5;210,3;2126,1
104785;Wil;22;3,8;3,8;2;5;211,7;1960,3
104786;Wil;22;3,8;3,8;2;5;212,1;1671,3
104787;Wil;22;3,8;3,8;2;5;213,2;1916,7
104788;Wil;22;3,8;3,8;2;5;215,3;2342,5
104789;Wil;22;3,8;3,8;3;5;215,7;2338,2
104790;Wil;22;3,8;3,8;3;5;216,1;2236,6
104791;Wil;22;3,8;3,8;3;5;221,1;2012
104792;Wil;22;3,8;3,8;3;5;221,8;1597
104793;Wil;22;3,8;3,8;3;5;231,8;2387,5
104794;Wil;22;3,8;3,8;3;5;250,7;1953
104795;Wil;22;3,8;3,8;3;5;265,9;2571,3
104796;Wil;22;3,8;3,8;3;5;271,4;2803,6
104797;Wil;22;3,8;3,8;3;6;134,2;1183,5
104798;Wil;22;3,8;3,8;3;6;168;1432,9
104799;Wil;22;3,8;3,8;2;6;168,6;1590,3
104800;Wil;22;3,8;3,8;3;6;172;1331,9
104801;Wil;22;3,8;3,8;2;6;172,6;1335,2
104802;Wil;22;3,8;3,8;2;6;186,2;1679,8
104803;Wil;22;3,8;3,8;3;6;187,5;1738,3
104804;Wil;22;3,8;3,8;2;6;190,7;1993,2
104805;Wil;22;3,8;3,8;2;6;191;1764,6
104806;Wil;22;3,8;3,8;3;6;191,4;1222
104807;Wil;22;3,8;3,8;3;6;197,1;1820,7
104808;Wil;22;3,8;3,8;2;6;198;1528,3
104809;Wil;22;3,8;3,8;2;6;200,2;2014,1
104810;Wil;22;3,8;3,8;3;6;207,3;1954,3
104811;Wil;22;3,8;3,8;3;6;211,7;1931,2
104812;Wil;22;3,8;3,8;3;6;212,8;1868,4
104813;Wil;22;3,8;3,8;2;6;217,2;1736
104814;Wil;22;3,8;3,8;3;6;221,6;1880,2
104815;Wil;22;3,8;3,8;3;6;226;1902,6
104816;Wil;22;3,8;3,8;3;6;227,1;1961,5
104817;Wil;22;3,8;3,8;3;6;232;2033,1
104818;Wil;22;3,8;3,8;3;6;234;1740,5
104819;Wil;22;3,8;3,8;3;6;236,1;2324
104820;Wil;22;3,8;3,8;3;6;237,8;2302,9
104821;Wil;22;3,8;3,8;3;6;240;2369
104822;Wil;22;3,8;3,8;3;6;241,1;2537
104823;Wil;22;3,8;3,8;3;6;242,1;2043,4
104824;Wil;22;3,8;3,8;3;6;247,6;1823,7
104825;Wil;22;3,8;3,8;3;6;248,3;2288,6
104826;Wil;22;3,8;3,8;3;6;256,2;1910,3
104827;Wil;22;3,8;3,8;2;6;257,3;2763,9
104828;Wil;22;3,8;3,8;3;6;260,4;2482,2
104829;Wil;22;3,8;3,8;2;6;263,8;2189,1
104830;Wil;22;3,8;3,8;3;6;294,7;2885,3
104831;Wil;22;3,8;3,8;3;6;301,2;2564,8
104832;Zeh;23;2,4;2,5;2;1;23,1;211,6
104833;Zeh;23;2,4;2,5;1;1;23,3;181,5
104834;Zeh;23;2,4;2,5;1;1;33,7;264,5
104835;Zeh;23;2,4;2,5;2;1;34,3;306,6
104836;Zeh;23;2,4;2,5;2;1;38,4;339,8
104837;Zeh;23;2,4;2,5;2;1;38,9;308,1
104838;Zeh;23;2,4;2,5;2;1;39,3;383,6
104839;Zeh;23;2,4;2,5;3;1;39,9;349,9
104840;Zeh;23;2,4;2,5;2;1;40,3;326
104841;Zeh;23;2,4;2,5;2;1;40,4;344,6
104842;Zeh;23;2,4;2,5;3;1;41,7;408,2
